iter	Passed	Remaining
714	36012	971321
715	36061	971234
716	36109	971131
717	36158	971040
718	36206	970925
719	36255	970854
720	36305	970775
721	36354	970692
722	36402	970570
723	36448	970420
724	36497	970335
725	36547	970262
726	36595	970155
727	36645	970097
728	36694	970010
729	36743	969917
730	36791	969811
731	36841	969756
732	36890	969667
733	36939	969592
734	36988	969497
735	37039	969456
736	37087	969345
737	37136	969265
738	37183	969146
739	37233	969073
740	37281	968968
741	37331	968897
742	37381	968854
743	37441	969043
744	37494	969059
745	37542	968952
746	37591	968866
747	37640	968793
748	37689	968697
749	37737	968584
750	37786	968521
751	37836	968464
752	37885	968364
753	37934	968291
754	37986	968279
755	38039	968290
756	38087	968189
757	38136	968092
758	38185	968009
759	38231	967873
760	38281	967806
761	38330	967728
762	38382	967724
763	38432	967666
764	38481	967570
765	38531	967505
766	38578	967388
767	38627	967301
768	38675	967186
769	38722	967054
770	38772	966997
771	38819	966878
772	38869	966821
773	38919	966759
774	38968	966661
775	39016	966561
776	39062	966409
777	39111	966316
778	39158	966201
779	39204	966040
780	39253	965961
781	39302	965871
782	39353	965832
783	39401	965750
784	39449	965621
785	39497	965521
786	39548	965484
787	39595	965375
788	39646	965322
789	39694	965226
790	39744	965162
791	39792	965074
792	39841	964996
793	39893	964983
794	39943	964928
795	39992	964852
796	40043	964801
797	40091	964718
798	40140	964618
799	40188	964533
800	40236	964411
801	40286	964356
802	40333	964243
803	40382	964158
804	40436	964185
805	40491	964258
806	40542	964224
807	40590	964134
808	40638	964019
809	40686	963910
810	40733	963799
811	40784	963748
812	40833	963677
813	40883	963621
814	40937	963662
815	40988	963623
816	41040	963621
817	41101	963828
818	41157	963905
819	41216	964057
820	41265	963980
821	41319	964015
822	41371	964006
823	41424	964028
824	41474	963967
825	41525	963927
826	41573	963822
827	41623	963764
828	41673	963724
829	41724	963686
830	41773	963608
831	41823	963557
832	41873	963492
833	41925	963491
834	41974	963395
835	42022	963310
836	42073	963262
837	42122	963185
838	42171	963107
839	42219	963008
840	42268	962923
841	42317	962839
842	42364	962725
843	42414	962663
844	42468	962707
845	42519	962680
846	42572	962671
847	42635	962926
848	42693	963033
849	42748	963092
850	42804	963168
851	42857	963177
852	42909	963169
853	42964	963226
854	43016	963217
855	43067	963174
856	43115	963081
857	43164	963007
858	43212	962909
859	43259	962765
860	43306	962649
861	43354	962559
862	43404	962482
863	43454	962430
864	43505	962408
865	43561	962477
866	43610	962394
867	43658	962289
868	43704	962160
869	43753	962075
870	43801	961974
871	43849	961866
872	43897	961779
873	43948	961731
874	43997	961667
875	44046	961581
876	44093	961460
877	44140	961339
878	44189	961264
879	44238	961178
880	44288	961126
881	44335	961005
882	44384	960935
883	44433	960842
884	44483	960786
885	44533	960727
886	44581	960645
887	44632	960601
888	44681	960524
889	44728	960395
890	44776	960308
891	44824	960207
892	44872	960110
893	44923	960073
894	44972	960000
895	45025	960006
896	45074	959936
897	45123	959849
898	45170	959740
899	45218	959645
900	45266	959534
901	45314	959439
902	45361	959325
903	45412	959293
904	45462	959231
905	45511	959157
906	45558	959046
907	45606	958952
908	45654	958840
909	45703	958778
910	45753	958703
911	45800	958601
912	45848	958505
913	45896	958399
914	45943	958291
915	45992	958200
916	46043	958168
917	46091	958074
918	46140	958002
919	46189	957929
920	46237	957827
921	46285	957743
922	46332	957622
923	46380	957517
924	46430	957475
925	46478	957370
926	46529	957336
927	46579	957284
928	46632	957290
929	46680	957205
930	46728	957099
931	46775	956998
932	46824	956919
933	46872	956812
934	46922	956775
935	46969	956653
936	47018	956579
937	47066	956483
938	47114	956392
939	47161	956280
940	47208	956168
941	47258	956100
942	47309	956065
943	47359	956029
944	47411	956010
945	47461	955944
946	47510	955880
947	47565	955921
948	47614	955843
949	47665	955819
950	47714	955738
951	47761	955637
952	47810	955548
953	47858	955460
954	47908	955413
955	47956	955313
956	48004	955219
957	48055	955197
958	48105	955129
959	48153	955038
960	48200	954941
961	48248	954847
962	48297	954772
963	48346	954684
964	48398	954671
965	48447	954604
966	48494	954498
967	48542	954404
968	48591	954336
969	48638	954225
970	48687	954146
971	48735	954059
972	48786	954012
973	48835	953938
974	48884	953872
975	48932	953785
976	48980	953700
977	49030	953645
978	49081	953605
979	49130	953540
980	49178	953448
981	49226	953354
982	49274	953258
983	49321	953148
984	49368	953047
985	49418	952993
986	49465	952865
987	49512	952773
988	49562	952703
989	49615	952723
990	49672	952808
991	49728	952866
992	49780	952844
993	49832	952828
994	49881	952764
995	49932	952722
996	49980	952644
997	50028	952538
998	50077	952482
999	50126	952400
1000	50174	952305
1001	50223	952237
1002	50273	952179
1003	50321	952107
1004	50370	952035
1005	50418	951941
1006	50468	951884
1007	50520	951869
1008	50569	951793
1009	50618	951722
1010	50666	951635
1011	50714	951553
1012	50763	951471
1013	50811	951392
1014	50859	951291
1015	50907	951209
1016	50955	951120
1017	51002	951015
1018	51050	950924
1019	51098	950835
1020	51148	950774
1021	51195	950682
1022	51242	950571
1023	51297	950613
1024	51344	950500
1025	51396	950478
1026	51445	950406
1027	51491	950295
1028	51539	950192
1029	51586	950086
1030	51634	949999
1031	51682	949916
1032	51729	949815
1033	51779	949749
1034	51827	949661
1035	51874	949566
1036	51921	949452
1037	51968	949357
1038	52018	949308
1039	52067	949222
1040	52115	949141
1041	52164	949068
1042	52212	948980
1043	52260	948900
1044	52310	948839
1045	52358	948757
1046	52409	948726
1047	52456	948621
1048	52506	948564
1049	52553	948467
1050	52601	948370
1051	52649	948296
1052	52701	948274
1053	52751	948232
1054	52799	948134
1055	52846	948037
1056	52897	948007
1057	52947	947951
1058	52994	947851
1059	53041	947746
1060	53089	947654
1061	53138	947583
1062	53187	947522
1063	53236	947449
1064	53284	947355
1065	53331	947259
1066	53379	947172
1067	53426	947078
1068	53474	946976
1069	53526	946961
