iter	MAE
3219	1.652325279
3220	1.652285316
3221	1.652194191
3222	1.65212101
3223	1.652061389
3224	1.651942697
3225	1.651786366
3226	1.651704954
3227	1.651665093
3228	1.651604896
3229	1.651578438
3230	1.651488104
3231	1.651433471
3232	1.651384144
3233	1.651251504
3234	1.651091064
3235	1.651065136
3236	1.65087852
3237	1.650861481
3238	1.650811099
3239	1.650693474
3240	1.650613669
3241	1.65051104
3242	1.650452237
3243	1.650381423
3244	1.650342012
3245	1.650303542
3246	1.650257478
3247	1.649957308
3248	1.649900916
3249	1.649830867
3250	1.649743593
3251	1.649673651
3252	1.649641
3253	1.649465237
3254	1.649434781
3255	1.649400266
3256	1.649359923
3257	1.64932254
3258	1.649278543
3259	1.649193883
3260	1.649137405
3261	1.649040173
3262	1.648971066
3263	1.648866959
3264	1.648723287
3265	1.648627349
3266	1.648551739
3267	1.648535365
3268	1.648483441
3269	1.648386149
3270	1.648260587
3271	1.648229435
3272	1.648179126
3273	1.648073981
3274	1.647986505
3275	1.647903597
3276	1.647863023
3277	1.64778101
3278	1.647728814
3279	1.647697484
3280	1.647543657
3281	1.647391824
3282	1.647345882
3283	1.647308576
3284	1.647244216
3285	1.647135657
3286	1.64710991
3287	1.646968865
3288	1.646910403
3289	1.646882157
3290	1.646827425
3291	1.646780038
3292	1.646739587
3293	1.646669467
3294	1.646550803
3295	1.6464149
3296	1.646357525
3297	1.646315901
3298	1.646264596
3299	1.646183317
3300	1.646096928
3301	1.645985593
3302	1.64589097
3303	1.645808161
3304	1.645731612
3305	1.645520492
3306	1.645394232
3307	1.64527857
3308	1.645210917
3309	1.645108742
3310	1.645064198
3311	1.645033206
3312	1.644993467
3313	1.64491115
3314	1.644867183
3315	1.644761593
3316	1.64450273
3317	1.644305731
3318	1.644245837
3319	1.644106823
3320	1.643961774
3321	1.64385057
3322	1.64376543
3323	1.643716799
3324	1.643585438
3325	1.643498926
3326	1.643450946
3327	1.64340069
3328	1.643367545
3329	1.643270855
3330	1.643227849
3331	1.643149549
3332	1.643113193
3333	1.643042363
3334	1.642894686
3335	1.642727148
3336	1.642681717
3337	1.642586538
3338	1.642385482
3339	1.642353677
3340	1.64224237
3341	1.642108021
3342	1.64206972
3343	1.641978947
3344	1.641910718
3345	1.641854642
3346	1.64177233
3347	1.641677106
3348	1.641598811
3349	1.641486039
3350	1.641411241
3351	1.641333428
3352	1.641186126
3353	1.641129385
3354	1.641052911
3355	1.641018316
3356	1.640964019
3357	1.64088727
3358	1.640823849
3359	1.640703367
3360	1.640643676
3361	1.640490858
3362	1.640340037
3363	1.640219604
3364	1.640135282
3365	1.640076969
3366	1.640009116
3367	1.639930466
3368	1.639769773
3369	1.639698113
3370	1.639686562
3371	1.639664265
3372	1.639581539
3373	1.639565377
3374	1.639503255
3375	1.639418043
3376	1.639342658
3377	1.639315351
3378	1.639261563
3379	1.63919757
3380	1.639107784
3381	1.639068548
3382	1.638955878
3383	1.638898528
3384	1.638806102
3385	1.638787688
3386	1.638758345
3387	1.638574423
3388	1.638535678
3389	1.638407652
3390	1.638354588
3391	1.638326082
3392	1.638191342
3393	1.638153993
3394	1.638002
3395	1.637936529
3396	1.637853313
3397	1.637814824
3398	1.637633975
3399	1.63756065
3400	1.637530993
3401	1.637483698
3402	1.637426612
3403	1.637368748
3404	1.637340026
3405	1.637203543
3406	1.637062643
3407	1.637018284
3408	1.63693628
3409	1.636889981
3410	1.636818575
3411	1.636793259
3412	1.636611272
3413	1.636514297
3414	1.636476979
3415	1.636327856
3416	1.636254518
3417	1.636049522
3418	1.635962896
3419	1.63591646
3420	1.635849018
3421	1.635804721
3422	1.635778931
3423	1.635687302
3424	1.63565453
3425	1.635516976
3426	1.635436213
3427	1.635339565
3428	1.635221431
3429	1.635145839
3430	1.635104082
3431	1.634967242
3432	1.634876793
3433	1.634782085
3434	1.634696072
3435	1.63466803
3436	1.634624956
3437	1.634582323
3438	1.634493632
3439	1.634326886
3440	1.634193745
3441	1.634095345
3442	1.633939127
3443	1.633851379
3444	1.633787995
3445	1.633662151
3446	1.6336035
3447	1.633510563
3448	1.6334605
3449	1.633376158
3450	1.633187757
3451	1.633136685
3452	1.633027786
3453	1.632931055
3454	1.632754228
3455	1.632654908
3456	1.632602
3457	1.632532165
3458	1.632413985
3459	1.632379055
3460	1.632225419
3461	1.632059155
3462	1.632009979
3463	1.631959539
3464	1.631914748
3465	1.631842174
3466	1.631801206
3467	1.631606396
3468	1.631568846
3469	1.631390113
3470	1.63118679
3471	1.63113348
3472	1.631063483
3473	1.630981989
3474	1.630913178
3475	1.630736506
3476	1.630658796
3477	1.630553226
3478	1.630471295
3479	1.630458983
3480	1.630372508
3481	1.63031604
3482	1.630161791
3483	1.630113797
3484	1.630062376
3485	1.629952167
3486	1.629748802
3487	1.629714607
3488	1.629683265
3489	1.629635503
3490	1.629571938
3491	1.629531988
3492	1.629479772
3493	1.62941665
3494	1.629359756
3495	1.62928137
3496	1.629212681
3497	1.62909816
3498	1.62903838
3499	1.628985877
3500	1.628929
3501	1.628850202
3502	1.628751918
3503	1.628718203
3504	1.628405269
3505	1.628369765
3506	1.628323899
3507	1.628272146
3508	1.628228124
3509	1.628161995
3510	1.628138546
3511	1.628057512
3512	1.627965727
3513	1.627895396
3514	1.627857453
3515	1.627836758
3516	1.627804265
3517	1.627769664
3518	1.627698945
3519	1.627627633
3520	1.627521946
3521	1.627403559
3522	1.627336063
3523	1.627183744
3524	1.627114824
3525	1.626924637
3526	1.626854256
3527	1.626795855
3528	1.626576736
3529	1.626506407
3530	1.626438856
3531	1.626371157
3532	1.626262133
3533	1.626245088
3534	1.62607402
3535	1.625968118
3536	1.625909662
3537	1.625774155
3538	1.625738777
3539	1.625700632
3540	1.625623093
3541	1.625467539
3542	1.625306169
3543	1.625227533
3544	1.625161259
3545	1.62510173
3546	1.62494097
3547	1.624898252
3548	1.62481533
3549	1.624690012
3550	1.624618713
3551	1.624462357
3552	1.624385458
3553	1.624250493
3554	1.624215838
3555	1.624125215
3556	1.624081581
3557	1.623911093
3558	1.623829409
3559	1.623757186
3560	1.623688632
3561	1.623558196
3562	1.623435709
3563	1.623399635
3564	1.623355161
3565	1.623310197
3566	1.623229603
3567	1.623165617
3568	1.623101934
3569	1.623060923
3570	1.623019852
3571	1.623000406
3572	1.622900417
3573	1.622787782
3574	1.622740924
3575	1.622699547
3576	1.622597107
3577	1.622519266
3578	1.622489058
3579	1.622405613
3580	1.622293962
3581	1.622207788
3582	1.622118573
3583	1.622033982
3584	1.621984567
3585	1.621904816
3586	1.621767227
3587	1.621660986
3588	1.621606229
3589	1.62157887
3590	1.621409474
3591	1.62129389
3592	1.621219895
3593	1.621130678
3594	1.621077897
3595	1.620985761
3596	1.620859911
3597	1.620777969
3598	1.620691939
3599	1.620525213
3600	1.620448998
3601	1.620329025
3602	1.620246878
3603	1.620188722
3604	1.62013716
3605	1.620043821
3606	1.619914872
3607	1.619764508
3608	1.619712138
3609	1.619609089
3610	1.619498637
3611	1.619451186
3612	1.6193908
3613	1.619329663
3614	1.619107717
3615	1.619001206
3616	1.618867985
3617	1.618768149
3618	1.618662189
3619	1.618519075
3620	1.618477579
3621	1.618430467
3622	1.618298343
3623	1.618273348
3624	1.618120169
3625	1.61805542
3626	1.61795478
3627	1.61789721
3628	1.617872783
3629	1.617753967
3630	1.617663208
3631	1.617601578
3632	1.617575994
3633	1.617520401
3634	1.617457988
3635	1.617405767
3636	1.617233602
3637	1.617125653
3638	1.617097596
3639	1.617051769
3640	1.616968267
3641	1.616928261
3642	1.616841543
3643	1.616759214
3644	1.616666892
3645	1.616540169
3646	1.616455262
3647	1.616380248
3648	1.616234299
3649	1.616187299
3650	1.616095702
3651	1.616006027
3652	1.615950005
3653	1.615853515
3654	1.615797893
3655	1.615696368
3656	1.61551356
3657	1.615317563
3658	1.615196001
3659	1.615069744
3660	1.614940652
3661	1.614803287
3662	1.614728446
3663	1.614667119
3664	1.614626307
3665	1.614504483
3666	1.614326502
3667	1.614169008
3668	1.614110241
3669	1.613998448
3670	1.613858705
3671	1.613795445
3672	1.613711565
3673	1.613658244
3674	1.61354897
3675	1.613478444
3676	1.613440593
3677	1.613356059
3678	1.613285819
3679	1.613197527
3680	1.613122611
3681	1.612942531
3682	1.612862674
3683	1.612827682
3684	1.612778748
3685	1.612693096
3686	1.612623011
3687	1.61252395
3688	1.612491965
3689	1.612400616
3690	1.612341065
3691	1.612229893
3692	1.612167464
3693	1.612057289
3694	1.611953171
3695	1.6118079
3696	1.611726074
3697	1.611689929
3698	1.611652725
3699	1.61157324
3700	1.611507094
3701	1.611368667
3702	1.611243657
3703	1.611121993
3704	1.610994175
3705	1.610893545
3706	1.610870106
3707	1.61076874
3708	1.610695569
3709	1.610635692
3710	1.610463153
3711	1.610422961
3712	1.610339659
3713	1.610225903
3714	1.610149991
3715	1.610105789
3716	1.610082528
3717	1.60996886
3718	1.609839256
3719	1.609782329
3720	1.609623734
3721	1.609475458
3722	1.609355749
3723	1.609240012
3724	1.609098059
3725	1.609035943
3726	1.608832187
3727	1.60875223
3728	1.608707189
3729	1.608634579
3730	1.608548483
3731	1.608516798
3732	1.60829732
3733	1.608233281
3734	1.608129138
3735	1.607983279
3736	1.607951955
3737	1.607892977
3738	1.60779254
3739	1.60776834
3740	1.607721956
3741	1.607678609
3742	1.607523293
3743	1.607484689
3744	1.607272715
3745	1.607181403
3746	1.607128841
3747	1.606966666
3748	1.60690466
3749	1.606845171
3750	1.60675582
3751	1.606663089
3752	1.606640419
3753	1.606510324
3754	1.606409512
3755	1.606373986
3756	1.606354745
3757	1.606316856
3758	1.606219379
3759	1.606180201
3760	1.606041123
3761	1.605959967
3762	1.605877814
3763	1.605756041
3764	1.605634141
3765	1.605591565
3766	1.60550113
3767	1.60545365
3768	1.605352215
3769	1.605304127
3770	1.605198976
3771	1.605171503
3772	1.605063796
3773	1.604994605
3774	1.60495221
3775	1.604900822
3776	1.60475784
3777	1.604624097
3778	1.604498867
3779	1.604372423
3780	1.604348149
3781	1.604172234
3782	1.604140754
3783	1.60399716
3784	1.603936233
3785	1.603887249
3786	1.60378669
3787	1.603756446
3788	1.60370955
3789	1.60358618
3790	1.603519578
3791	1.603494812
3792	1.603447069
3793	1.603403763
3794	1.603332386
3795	1.603239438
3796	1.603067643
3797	1.602908477
3798	1.602810572
3799	1.602743872
3800	1.602619314
3801	1.602565545
3802	1.602503484
3803	1.602452493
3804	1.602396777
3805	1.602319795
3806	1.602192741
3807	1.602042889
3808	1.601902635
3809	1.601823971
3810	1.601776978
3811	1.601669516
3812	1.601602767
3813	1.601549272
3814	1.601427322
3815	1.601386411
3816	1.601298913
3817	1.601184025
3818	1.60111528
3819	1.601030013
3820	1.600954641
3821	1.600921065
3822	1.600867487
3823	1.600681779
3824	1.600584299
3825	1.600379351
3826	1.600284415
3827	1.600251108
3828	1.600176153
3829	1.600134668
3830	1.599970695
3831	1.599925067
3832	1.599878796
3833	1.599849172
3834	1.599729028
3835	1.599588711
3836	1.599471829
3837	1.599400028
3838	1.599373272
3839	1.599319345
3840	1.599244926
3841	1.59910487
3842	1.599043105
3843	1.598981405
3844	1.598920789
3845	1.598852323
3846	1.598770668
3847	1.598676263
3848	1.598532461
3849	1.598421582
3850	1.598340681
3851	1.598146888
3852	1.598055527
3853	1.597999132
3854	1.597932985
3855	1.597796703
3856	1.59774754
3857	1.597642623
3858	1.59758997
3859	1.597484405
3860	1.597353252
3861	1.597322619
3862	1.597277202
3863	1.597215425
3864	1.597151169
3865	1.597007461
3866	1.596862525
3867	1.596801946
3868	1.596651606
3869	1.596631578
3870	1.596530632
3871	1.59643905
3872	1.596305745
3873	1.596221169
3874	1.596189852
3875	1.596146991
3876	1.596018693
3877	1.595995592
3878	1.595869595
3879	1.595842297
3880	1.595679814
3881	1.595578067
3882	1.595530263
3883	1.595472363
3884	1.59546123
3885	1.595385624
3886	1.595256165
3887	1.595093793
3888	1.594946038
3889	1.594835574
3890	1.59478006
3891	1.594742994
3892	1.594683226
3893	1.594565992
3894	1.594537325
3895	1.594482109
3896	1.59444975
3897	1.594398685
3898	1.594337827
3899	1.594163218
3900	1.594058916
3901	1.593962024
3902	1.593811535
3903	1.593759366
3904	1.593661274
3905	1.593612923
3906	1.59351601
3907	1.593455631
3908	1.593407332
3909	1.593338057
3910	1.593246879
3911	1.593111774
3912	1.59300959
3913	1.592904812
3914	1.592752257
3915	1.592641637
3916	1.592518062
3917	1.592457316
3918	1.592380605
3919	1.592299891
3920	1.592231161
3921	1.592037468
3922	1.592020811
3923	1.591907763
3924	1.591862812
3925	1.59181348
3926	1.591693647
3927	1.591611556
3928	1.591464455
3929	1.591396387
3930	1.591291082
3931	1.59118755
3932	1.591134501
3933	1.591026388
3934	1.590814895
3935	1.59072059
3936	1.59066588
3937	1.590583731
3938	1.590552849
3939	1.590449396
3940	1.590336572
3941	1.590243156
3942	1.590207441
3943	1.590111616
3944	1.58995152
3945	1.589909743
3946	1.589896045
3947	1.589782989
3948	1.589751994
3949	1.589603605
3950	1.589466327
3951	1.589428112
3952	1.589371248
3953	1.589240682
3954	1.589166214
3955	1.589115265
3956	1.589027121
3957	1.588965071
3958	1.588877155
3959	1.588796545
3960	1.588732399
3961	1.588641722
3962	1.588592272
3963	1.588502527
3964	1.588443265
3965	1.588379238
3966	1.588341279
3967	1.588293223
3968	1.58817945
3969	1.588110587
3970	1.588080192
3971	1.587992013
3972	1.58787744
3973	1.587820901
3974	1.587748005
3975	1.587699248
3976	1.587667634
3977	1.587618474
3978	1.587549562
3979	1.587461688
3980	1.587348414
3981	1.587255761
3982	1.587138435
3983	1.587014409
3984	1.586945835
3985	1.586848348
3986	1.58676839
3987	1.586704815
3988	1.586655803
3989	1.586547991
3990	1.586432113
3991	1.586399195
3992	1.586296867
3993	1.586227337
3994	1.586166519
3995	1.586127362
3996	1.586025346
3997	1.585983908
3998	1.585946696
3999	1.585903603
4000	1.585873034
4001	1.585730901
4002	1.585647697
4003	1.585587366
4004	1.58548957
4005	1.585428023
4006	1.585370267
4007	1.585295767
4008	1.585193283
4009	1.585044782
4010	1.585031527
4011	1.584954892
4012	1.58492955
4013	1.584788119
4014	1.584599544
4015	1.584524338
4016	1.584478584
4017	1.584403922
4018	1.584244873
4019	1.584203231
4020	1.584120497
4021	1.584045118
4022	1.583988
4023	1.583955398
4024	1.583916574
4025	1.58377099
4026	1.583700565
4027	1.583651304
4028	1.583573633
4029	1.583521664
4030	1.583435787
4031	1.583357659
4032	1.583299708
4033	1.583251764
4034	1.583168943
4035	1.583120536
4036	1.583081049
4037	1.58290952
4038	1.582836003
4039	1.582788383
4040	1.582669727
4041	1.582596464
4042	1.582578923
4043	1.582495483
4044	1.582328863
4045	1.582208962
4046	1.582118019
4047	1.581937185
4048	1.581875396
4049	1.581773946
4050	1.581648832
4051	1.581615475
4052	1.581516885
4053	1.581427346
4054	1.581389116
4055	1.581325589
4056	1.581305161
4057	1.581226031
4058	1.581164458
4059	1.581071119
4060	1.581055002
4061	1.580880705
4062	1.580847379
4063	1.580744497
4064	1.580651704
4065	1.580501529
4066	1.580300449
4067	1.580228368
4068	1.580117497
4069	1.580080883
4070	1.579987657
4071	1.579859234
4072	1.579815403
4073	1.579736796
4074	1.579721067
4075	1.579596144
4076	1.579517455
4077	1.579450494
4078	1.579326308
4079	1.579256794
4080	1.579224762
4081	1.579164947
4082	1.579083309
4083	1.579024411
4084	1.57884917
4085	1.578766481
4086	1.578731417
4087	1.578642637
4088	1.578548856
4089	1.578462776
4090	1.57843029
4091	1.578376951
4092	1.578301379
4093	1.578188119
4094	1.578151543
4095	1.57806823
4096	1.578009978
4097	1.577980846
4098	1.577956256
4099	1.577860509
4100	1.577757156
4101	1.577693258
4102	1.577582669
4103	1.577461181
4104	1.57737525
4105	1.577343456
4106	1.577193009
4107	1.576973994
4108	1.576925157
4109	1.576778327
4110	1.5767002
4111	1.576604057
4112	1.576577019
4113	1.576510284
4114	1.576393049
4115	1.576299431
4116	1.576225627
4117	1.576169954
4118	1.57600564
4119	1.575900999
4120	1.575810027
4121	1.575765768
4122	1.575702818
4123	1.575635907
4124	1.575528432
4125	1.575501182
4126	1.575440829
4127	1.575418044
4128	1.57534331
4129	1.575278581
4130	1.575141798
4131	1.575091224
4132	1.575018733
4133	1.574964967
4134	1.574918659
4135	1.574844771
4136	1.574739031
4137	1.574675349
4138	1.574606295
4139	1.574530553
4140	1.574459527
4141	1.57441701
4142	1.574373881
4143	1.574326125
4144	1.574259371
4145	1.574235101
4146	1.57420319
4147	1.574116452
4148	1.574055306
4149	1.573990225
4150	1.573959915
4151	1.573863111
4152	1.573825482
4153	1.573782057
4154	1.57374869
4155	1.573676358
4156	1.573635894
4157	1.573478542
4158	1.573374432
4159	1.573331228
4160	1.573297312
4161	1.573263979
4162	1.573160265
4163	1.573072614
4164	1.57291982
4165	1.572843053
4166	1.572825372
4167	1.572760089
4168	1.572691976
4169	1.572648998
4170	1.572569273
4171	1.572494622
4172	1.572423447
4173	1.572329417
4174	1.572291019
4175	1.572172834
4176	1.57213706
4177	1.572076243
4178	1.572039947
4179	1.571978539
4180	1.571925187
4181	1.571858519
4182	1.571783457
4183	1.571751603
4184	1.571687762
4185	1.571620261
4186	1.571594198
4187	1.571552285
4188	1.571433696
4189	1.571298416
4190	1.571105583
4191	1.571010969
4192	1.570901316
4193	1.570805048
4194	1.5707383
4195	1.570689643
4196	1.570601112
4197	1.57052454
4198	1.570423701
4199	1.570383695
4200	1.570349163
4201	1.570223107
4202	1.570121536
4203	1.570042501
4204	1.569892633
4205	1.569839968
4206	1.569740835
4207	1.569671136
4208	1.569611977
4209	1.569505358
4210	1.569417849
4211	1.569368621
4212	1.569264816
4213	1.569103623
4214	1.569087847
4215	1.569052013
4216	1.568889468
4217	1.568850415
4218	1.56881274
4219	1.568756004
4220	1.568719648
4221	1.568627173
4222	1.568569274
4223	1.568406915
4224	1.568337571
4225	1.568238972
4226	1.568162171
4227	1.568085248
4228	1.568013654
4229	1.567990201
4230	1.56791458
4231	1.567859896
4232	1.567742473
4233	1.567701858
4234	1.567638179
4235	1.5675766
4236	1.567504338
4237	1.567385346
4238	1.567319206
4239	1.567220405
4240	1.567170164
4241	1.567016936
4242	1.567001947
4243	1.566915616
4244	1.566813396
4245	1.566760478
4246	1.566682138
4247	1.566544356
4248	1.566455258
4249	1.566369618
4250	1.566171
4251	1.566104961
4252	1.566055876
4253	1.565981459
4254	1.565912491
4255	1.565788311
4256	1.5657037
4257	1.565626365
4258	1.565506426
4259	1.565331073
4260	1.565215959
4261	1.565176837
4262	1.565130438
4263	1.565073372
4264	1.564983869
4265	1.564868036
4266	1.564790475
4267	1.564739957
4268	1.564710214
4269	1.564642246
4270	1.564581696
4271	1.564441829
4272	1.564338106
4273	1.564276895
4274	1.564162865
4275	1.564144092
4276	1.564038825
4277	1.563937403
4278	1.563909056
4279	1.563726722
4280	1.563670457
4281	1.563552961
4282	1.563467562
4283	1.563306792
4284	1.563238101
4285	1.563198908
4286	1.563157097
4287	1.563106758
4288	1.563039348
4289	1.562921026
4290	1.562859355
4291	1.562792413
4292	1.562734191
4293	1.562584083
4294	1.562559434
4295	1.562451469
4296	1.562286142
4297	1.562219326
4298	1.562162936
4299	1.562065555
4300	1.561973768
4301	1.561922396
4302	1.561882561
4303	1.561809949
4304	1.561719802
4305	1.561660625
4306	1.561596267
4307	1.56157707
4308	1.561492462
4309	1.561464219
4310	1.561418582
4311	1.561211792
4312	1.561080608
4313	1.561057188
4314	1.560989581
4315	1.560922104
4316	1.560906684
4317	1.560747824
4318	1.560727751
4319	1.560666292
4320	1.560620421
4321	1.560558421
4322	1.560499526
4323	1.56039844
4324	1.560321567
4325	1.560180827
4326	1.560099423
4327	1.560086727
4328	1.560040281
4329	1.559976727
4330	1.559899993
4331	1.559740449
4332	1.559658941
4333	1.55952722
4334	1.559432137
4335	1.559298655
4336	1.559251482
4337	1.55921058
4338	1.559114259
4339	1.559050205
4340	1.558998756
4341	1.558926597
4342	1.558871597
4343	1.558795547
4344	1.558625485
4345	1.558558943
4346	1.558503474
4347	1.558451826
4348	1.558375094
4349	1.558320367
4350	1.558239657
4351	1.558176991
4352	1.5580418
4353	1.558024623
4354	1.557929076
4355	1.557871621
4356	1.557693792
4357	1.557565429
4358	1.557521647
4359	1.557473376
4360	1.557419937
4361	1.557377412
4362	1.557336942
4363	1.557255404
4364	1.557169518
4365	1.557030562
4366	1.556970586
4367	1.556935795
4368	1.556868408
4369	1.556711911
4370	1.556659924
4371	1.556574288
4372	1.556520704
4373	1.556488035
4374	1.556388077
4375	1.556314279
4376	1.556225787
4377	1.55613631
4378	1.556103902
4379	1.556012319
4380	1.555960731
4381	1.55592726
4382	1.555887689
4383	1.555785999
4384	1.555661515
4385	1.555605538
4386	1.555534067
4387	1.555435442
4388	1.555341535
4389	1.555257485
4390	1.555190476
4391	1.555149687
4392	1.555027644
4393	1.554937404
4394	1.554853623
4395	1.55476201
4396	1.55472025
4397	1.554639089
4398	1.554592603
4399	1.554508128
4400	1.554454615
4401	1.554360602
4402	1.554242641
4403	1.554174422
4404	1.554149846
4405	1.554086513
4406	1.554068533
4407	1.554000378
4408	1.553903742
4409	1.553876732
4410	1.553821237
4411	1.553763401
4412	1.553724619
4413	1.553663307
4414	1.553611185
4415	1.553586519
4416	1.553516417
4417	1.55339293
4418	1.553278858
4419	1.553168489
4420	1.55306015
4421	1.553004473
4422	1.552936877
4423	1.552851169
4424	1.552749343
4425	1.552671949
4426	1.552536061
4427	1.552326801
4428	1.552234361
4429	1.552174173
4430	1.552053213
4431	1.551950404
4432	1.551900959
4433	1.551870423
4434	1.551775578
4435	1.551702427
4436	1.551670638
4437	1.551625663
4438	1.551612053
4439	1.551468864
4440	1.551409075
4441	1.55133702
4442	1.551297716
4443	1.551182985
4444	1.551122308
4445	1.550992628
4446	1.550974579
4447	1.550925397
4448	1.550841186
4449	1.550705909
4450	1.55065883
4451	1.550408749
4452	1.550286247
4453	1.550164456
4454	1.550101573
4455	1.550054262
4456	1.549996633
4457	1.549951073
4458	1.549795286
4459	1.549745301
4460	1.54967555
4461	1.549590348
4462	1.549521912
4463	1.54944061
4464	1.549403683
4465	1.549364379
4466	1.549300373
4467	1.549199868
4468	1.549035081
4469	1.548928199
4470	1.548846452
4471	1.548785626
4472	1.548693361
4473	1.548613527
4474	1.548537924
4475	1.548461356
4476	1.548398646
4477	1.548369604
4478	1.548355746
4479	1.548290006
4480	1.548255955
4481	1.54804371
4482	1.54796858
4483	1.547850549
4484	1.547751809
4485	1.547590504
4486	1.547521004
4487	1.547447302
4488	1.547378786
4489	1.547302155
4490	1.547162021
4491	1.547130708
4492	1.546950593
4493	1.546914714
4494	1.54689183
4495	1.546854489
4496	1.54675665
4497	1.546619955
4498	1.546576339
4499	1.546474067
4500	1.546430863
4501	1.54638521
4502	1.546275966
4503	1.54620434
4504	1.546186648
4505	1.546094851
4506	1.546016916
4507	1.545973791
4508	1.545906637
4509	1.545873655
4510	1.545748479
4511	1.54564239
4512	1.545561699
4513	1.545419311
4514	1.545393154
4515	1.545281059
4516	1.545230608
4517	1.545198389
4518	1.545164158
4519	1.545128967
4520	1.54508022
4521	1.545031346
4522	1.545016258
4523	1.54496177
4524	1.544938694
4525	1.544907636
4526	1.544871294
4527	1.544837035
4528	1.544667413
4529	1.544621614
4530	1.544592881
4531	1.544501942
4532	1.544445855
4533	1.54438023
4534	1.544299883
4535	1.544234025
4536	1.544188375
4537	1.544135409
4538	1.544008263
4539	1.5439422
4540	1.543827023
4541	1.543782246
4542	1.543741243
4543	1.543666942
4544	1.543579368
4545	1.543508905
4546	1.54337667
4547	1.543280926
4548	1.543183484
4549	1.543123434
4550	1.543032359
4551	1.542976353
4552	1.542884403
4553	1.542828991
4554	1.542773085
4555	1.542750899
4556	1.542698283
4557	1.542669797
4558	1.542641647
4559	1.542527416
4560	1.542475476
4561	1.542364873
4562	1.542236866
4563	1.542184747
4564	1.542132116
4565	1.542045871
4566	1.542029274
4567	1.541964198
4568	1.541893208
4569	1.541855007
4570	1.541846186
4571	1.541832051
4572	1.541740095
4573	1.541615961
4574	1.541545891
4575	1.541436293
4576	1.541197227
4577	1.541025086
4578	1.540893693
4579	1.54081251
4580	1.54078011
4581	1.540654993
4582	1.540547212
4583	1.540460392
4584	1.540427673
4585	1.540382301
4586	1.540239877
4587	1.540195546
4588	1.540168385
4589	1.540015897
4590	1.539932349
4591	1.539745956
4592	1.539680757
4593	1.539591604
4594	1.539565466
4595	1.539534842
4596	1.539401193
4597	1.539373398
4598	1.539333716
4599	1.539244581
4600	1.539182852
4601	1.539069643
4602	1.539000004
4603	1.538962373
4604	1.538946276
4605	1.53889884
4606	1.538860571
4607	1.538784519
4608	1.538702985
4609	1.538676874
4610	1.538573215
4611	1.53856294
4612	1.5385162
4613	1.538434568
4614	1.538390248
4615	1.538229384
4616	1.538160882
4617	1.538099711
4618	1.538043688
4619	1.537951794
4620	1.537819379
4621	1.53780116
4622	1.537736607
4623	1.537643159
4624	1.537579853
4625	1.537545335
4626	1.5375061
4627	1.53747034
4628	1.537364052
4629	1.537316589
4630	1.537270353
4631	1.537164883
4632	1.537098991
4633	1.537078193
4634	1.537039546
4635	1.536924006
4636	1.53684328
4637	1.53677682
4638	1.536695224
4639	1.536644897
4640	1.536584814
4641	1.536544416
4642	1.536502986
4643	1.536443237
4644	1.536346652
4645	1.536292168
4646	1.536212129
4647	1.536179306
4648	1.536126337
4649	1.536038434
4650	1.53598988
4651	1.535922832
4652	1.535858384
4653	1.53581355
4654	1.535770169
4655	1.535723087
4656	1.535660522
4657	1.535581506
4658	1.535523202
4659	1.535464518
4660	1.535343903
4661	1.535220455
4662	1.535145096
4663	1.534870244
4664	1.534793593
4665	1.534682141
4666	1.534572883
4667	1.534503391
4668	1.534410284
4669	1.534332196
4670	1.534317488
4671	1.534258706
4672	1.53417866
4673	1.534153004
4674	1.534085437
4675	1.533969223
4676	1.533908995
4677	1.533884159
4678	1.533866562
4679	1.533829635
4680	1.533805642
4681	1.533792474
4682	1.533639627
4683	1.533590908
4684	1.5335649
4685	1.533438287
4686	1.533266261
4687	1.533185185
4688	1.533135633
4689	1.533060159
4690	1.533000523
4691	1.532829328
4692	1.532800899
4693	1.532736405
4694	1.532695949
4695	1.532615666
4696	1.532553176
4697	1.532506501
4698	1.532474302
4699	1.532419155
4700	1.532300704
4701	1.53226383
4702	1.532242218
4703	1.532183037
4704	1.532131171
4705	1.532060339
4706	1.531988805
4707	1.531892789
4708	1.531832281
4709	1.531796948
4710	1.531742946
4711	1.531710638
4712	1.531635043
4713	1.531589543
4714	1.531469915
4715	1.531455016
4716	1.531401173
4717	1.531298614
4718	1.531148684
4719	1.531038884
4720	1.530981791
4721	1.530949617
4722	1.530820552
4723	1.530695808
4724	1.530627997
4725	1.53055655
4726	1.530425881
4727	1.53038669
4728	1.53034982
4729	1.53029166
4730	1.530218358
4731	1.530076227
4732	1.529964794
4733	1.5299115
4734	1.52979221
4735	1.529688903
4736	1.529605772
4737	1.52953968
4738	1.529491975
4739	1.529412796
4740	1.529362014
4741	1.529341637
4742	1.529294049
4743	1.529231776
4744	1.529163294
4745	1.52906897
4746	1.528941188
4747	1.528883471
4748	1.528762973
4749	1.528696695
4750	1.528638923
4751	1.528512968
4752	1.528483457
4753	1.528448164
4754	1.52843609
4755	1.528392606
4756	1.528298818
4757	1.528228884
4758	1.528145413
4759	1.527987099
4760	1.527951501
4761	1.527866694
4762	1.527823113
4763	1.527760095
4764	1.52762275
4765	1.527560034
4766	1.527540809
4767	1.527489919
4768	1.527413329
4769	1.527392511
4770	1.52727697
4771	1.527171052
4772	1.527077667
4773	1.526987625
